Time_ms,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,V7_mV,V8_mV,V9_mV,u1_mV,u2_mV,u3_mV,u4_mV,u5_mV,u6_mV,u7_mV,u8_mV,u9_mV
898,-74.752325309275,-74.7641967785421,-74.7755428270502,-74.7641864533475,-74.773421416794,-74.782343152477,-74.7755284638967,-74.7823348752788,-74.7889339332796,-0.00382307434758621,-0.00157712070602312,0.000569429017594281,-0.00157907412102178,0.000168081131654455,0.00185597706773703,0.000566711664120374,0.00185441111158885,0.00310288154656916
900,-74.7465724849471,-74.758912178933,-74.7708064837424,-74.7589011302082,-74.7685174131843,-74.7779195840052,-74.7707908465226,-74.7779110654653,-74.7849250566084,-0.00400131800553189,-0.00166678130911635,0.000583492579480387,-0.00166887160804104,0.000150425176447332,0.00192921424728339,0.00058053418657873,0.00192760263205179,0.00325457393135923
902,-74.7406614705273,-74.7534623974675,-74.7658966815148,-74.7534507270876,-74.7634427298663,-74.7733181160905,-74.765879918806,-74.7733093833015,-74.7807320917854,-0.00417694362535866,-0.00175514664008466,0.000597285482698063,-0.00175735454937107,0.000133024359648573,0.002001340669406,0.000594114159441262,0.00199968852059164,0.00340398472143061
904,-74.7345947912819,-74.7478499981953,-74.7608160682655,-74.7478377923556,-74.7581999529837,-74.7685414138416,-74.7607983063464,-74.7685324862581,-74.7763577668587,-0.00434996567666097,-0.00184222383140497,0.000610816457812335,-0.00184453304386014,0.000115875728192738,0.0020723683205335,0.00060745609479837,0.00207067931878247,0.00355113781166281
906,-74.7283749459358,-74.7420775167549,-74.7555672639237,-74.7420648453179,-74.7527916380274,-74.7635921117833,-74.7555486055534,-74.7635830012631,-74.7718047795379,-0.00452039809616362,-0.00192801983625241,0.000624094498810792,-0.00193041713473536,9.89760853610865e-05,0.00214230895562448,0.000620564536737706,0.00214058534423783,0.00369605690991663
908,-74.7220043986794,-74.736147456003,-74.7501528566345,-74.7361343736917,-74.7472203102874,-74.758472814366,-74.7501333827074,-74.7584635261904,-74.7670757984427,-0.00468825584625398,-0.00201254230163576,0.000637128093957128,-0.00201501733314005,8.23220274334833e-05,0.00221117414824357,0.000633443837283329,0.00220941692628576,0.00383876573083782
910,-74.7154855761103,-74.7300622859077,-74.744575401217,-74.7300488342753,-74.7414884653374,-74.7531860963575,-74.7445551736137,-74.7531766305573,-74.7621734635944,-0.0048535555486688,-0.00209579964398299,0.00064992488021966,-0.00209834454707058,6.59099833052888e-05,0.0022789753090732,0.000646098036013377,0.00227718448247758,0.00397928802952585
912,-74.708820866898,-74.7238244459377,-74.7388374188733,-74.7238106555249,-74.7355985695146,-74.7477345031518,-74.7388164835976,-74.7477248558069,-74.7571003865367,-0.00501631560510674,-0.00217780065447006,0.000662491529140959,-0.00218040965109579,4.97362442793537e-05,0.00234572368657169,0.000658530801036422,0.00234389851376777,0.00411764756965034
914,-74.7020126226805,-74.7174363455317,-74.7329413975336,-74.7174222379207,-74.7295530609186,-74.7421205510192,-74.7329197876911,-74.7421107153918,-74.7518591503085,-0.00517655608954795,-0.00225855447182822,0.00067483375125744,-0.0022612234789736,3.37970935023474e-05,0.0024114303532678,0.000670745402333972,0.00240956955940528,0.00425386805602105
916,-74.6950631594034,-74.7109003641384,-74.7268897927594,-74.7108859537779,-74.7233543523402,-74.7363467273135,-74.7268675311933,-74.7363366947773,-74.7464523093738,-0.00533429856142662,-0.002338070641016,0.000686956402256624,-0.00234079692509112,1.80892950639021e-05,0.0024761061791729,0.000682744754218013,0.00247420813227603,0.00438797305432241
918,-74.6879747587288,-74.7042188514315,-74.7206850306951,-74.7042041471941,-74.7170048327195,-74.7304154906663,-74.7206621322247,-74.7304052514373,-74.7408823895689,-0.00548956586439424,-0.00241635913928273,0.000698863971349841,-0.00241914102167018,2.61029947042597e-06,0.00253976180017679,0.000694531828011886,0.0025378246492862,0.00451998591580724
920,-74.6807496693443,-74.6973941275936,-74.7143295108114,-74.6973791340717,-74.7105068665789,-74.7243292715538,-74.714305984086,-74.7243188152504,-74.7351518880805,-0.00564238195581322,-0.002493430397326,0.000710561029190833,-0.00249626700927051,-1.26419343217099e-05,0.00260240765244182,0.000706110026798968,0.00260042943335281,0.00464992969643427
922,-74.6733901081208,-74.6904284836148,-74.7078256059718,-74.6904132021791,-74.703862793403,-74.7180904749309,-74.70780145498,-74.7180797909919,-74.7292632734669,-0.00579277176787361,-0.00256929532518858,0.000722052154619491,-0.00257218640731249,-2.76691428207051e-05,0.00266405438647674,0.000717483047701052,0.00266203310113383,0.00477782708083587
924,-74.6658982611111,-74.6833241815841,-74.7011756621805,-74.6833086112382,-74.6970749271214,-74.7117014821537,-74.7011508874643,-74.7116905601446,-74.7232189857682,-0.00594076108957814,-0.00264396532638483,0.00073334182198875,-0.00264691106730644,-4.24729193279494e-05,0.00272471316367778,0.000728654713089076,0.0027226468380365,0.00490370033068219
926,-74.6582762844023,-74.67608345497,-74.6943819983935,-74.6760675930314,-74.6901455556895,-74.7051646504408,-74.6943565980171,-74.7051534802719,-74.717021437693,-0.00608637643636054,-0.00271745227686713,0.00074443432515119,-0.00272045318396886,-5.70548354762105e-05,0.00278439551879996,0.000739628848141676,0.00278228224396953,0.00502757148212123
928,-74.6505263048521,-74.6687085088882,-74.6874469063901,-74.668692351527,-74.6830769407623,-74.6984823121889,-74.6874208767061,-74.6984708842657,-74.7106730177271,-0.00622964492854769,-0.00278976849116467,0.000755333747605051,-0.00279282528897539,-7.14165067460221e-05,0.00284311321852057,0.000750409212378206,0.00284095117931113,0.00514946291115187
930,-74.6426504207218,-74.6612015203623,-74.6803726506922,-74.6611850630225,-74.6758713174541,-74.6916567744172,-74.680345986944,-74.6916450797414,-74.7041760907295,-0.00637059417120557,-0.00286092667351,0.000766043938313182,-0.00286404022408033,-8.55596477403076e-05,0.00290087815182778,0.000760999445070276,0.00289866564596721,0.00526939745009592
932,-74.6346507022334,-74.6535646385772,-74.6731614685293,-74.6535478763047,-74.6685308941746,-74.6846903183317,-74.6731341653201,-74.6846783485627,-74.6975329971756,-0.0065092521475883,-0.00293093986807744,0.000776568510045814,-0.00293411110864154,-9.94860981422317e-05,0.00295770225176832,0.000771403037694458,0.00295543770126567,0.00538739824530257
934,-74.6265291920641,-74.6457999851327,-74.6658155698444,-74.6457829128255,-74.6610578525321,-74.6775851989897,-74.6657876215007,-74.6775729464788,-74.6907460525091,-0.00664564711632108,-0.00299982140217724,0.000786910849517548,-0.00300305129813409,-0.000113197831481317,0.0030135974397682,0.000781623324763805,0.00301127939761171,0.00550348864199276
936,-74.6182879057927,-74.6379096542952,-74.6583371373345,-74.6378922668941,-74.6534543472991,-74.670343645057,-74.6583085381838,-74.6703311028603,-74.6838175466267,-0.00677980750581118,-0.00306758481768643,0.000797074144538587,-0.00307087432598009,-0.000126696943548313,0.00306857560079017,0.000791663494154037,0.00306620275321474,0.00561769210987785
938,-74.6099288323101,-74.6298957132529,-74.6507283265246,-74.6298780058829,-74.6457225064301,-74.6629678586418,-74.6506990711054,-74.6629550205184,-74.6767497434818,-0.00691176182546689,-0.00313424381074933,0.000807061411741173,-0.00313759385373157,-0.000139985632868238,0.0031226485642982,0.000801526602344328,0.00312021973049368,0.00573003217816351
940,-74.6014539341982,-74.6217602023728,-74.6429912658693,-74.6217421704461,-74.6378644311224,-74.6554600151963,-74.6429613490875,-74.6554468755951,-74.6695448807868,-0.00704153858703802,-0.00319981217650822,0.000816875522125687,-0.00320322362171687,-0.000153066184918186,0.00317582809278622,0.000811215590552515,0.00317334222264292,0.0058405323871554
942,-74.5928651480901,-74.6135051354616,-74.6351280568806,-74.6134867747502,-74.6298821959205,-74.6478222634768,-74.6350974741211,-74.6478088175163,-74.662205169802,-0.00716916623595455,-0.00326430376085906,0.000826519220286454,-0.00326777740859433,-0.000165940959170081,0.00322812586888396,0.000820733292958024,0.00322558203883803,0.00594921624767699
944,-74.5841643850093,-74.605132500029,-74.6271407742784,-74.6051138067137,-74.6217778488463,-74.6400567255543,-74.6271095214847,-74.6400429689966,-74.6547327951991,-0.00729467310568359,-0.00332773242686672,0.000835995143618123,-0.00333126899972178,-0.000178612368406748,0.00327955348845997,0.000830082453049901,0.00327695089677693,0.00605610719810396
946,-74.5753535306963,-74.5966442575541,-74.6190314661616,-74.5966252282552,-74.6135534115643,-74.6321654968679,-74.6189995398878,-74.6321514260893,-74.6471299149849,-0.00741808736852703,-0.00339011201753823,0.000845305836833088,-0.00339371215486568,-0.000191082868749903,0.00333012245229193,0.000839265731018826,0.0033274604133706,0.00616122857571
948,-74.5664344459245,-74.5880423437561,-74.6108021541971,-74.5880229755491,-74.6052108795653,-74.624150646316,-74.6107695516379,-74.6241362582757,-74.6393986604822,-0.00753943700306197,-0.00345145633252382,0.000854453760307304,-0.00345512058764193,-0.00020335495116754,0.00337984415661426,0.000848285708618006,0.00337712209516424,0.00626460358630213
950,-74.5574089668063,-74.5793286688655,-74.602454833825,-74.5793089592858,-74.5967522223704,-74.61601421638,-74.6024215528305,-74.615999508588,-74.6315411363574,-0.00765874976265448,-0.00351177910310324,0.000863441303903241,-0.00351550794226104,-0.000215431130863638,0.0034287298908815,0.00085714489958118,0.00342594733583378,0.00636625528495069
952,-74.5482789050932,-74.5705051178987,-74.5939914744757,-74.5704850649385,-74.5881793837526,-74.6077582232745,-74.593957513553,-74.6077431937585,-74.6235594206874,-0.00777605315364751,-0.00357109397450145,0.00087227079246835,-0.00357488777756797,-0.000227313936479154,0.0034767908309891,0.000865845752963526,0.0034739474091852,0.0064662065507585
954,-74.5390460484685,-74.5615735509333,-74.5854140198008,-74.5615531530315,-74.5794942819691,-74.5993846571222,-74.585379378105,-74.599369304395,-74.6154555650639,-0.0078913744160693,-0.00362941449061433,0.000880944493234943,-0.0036332735528474,-0.000239005904834582,0.00352403803615654,0.000874390659002441,0.00352113346635317,0.00656448007232485
956,-74.5297121608351,-74.5525358033841,-74.5767243879119,-74.5525150594121,-74.5706988100057,-74.5908954821474,-74.576689065231,-74.5908798051748,-74.6072315947268,-0.00800474050898748,-0.00368675408087927,0.000889464622402519,-0.00369067861588747,-0.000250509573365339,0.00357048244662457,0.000882781953074503,0.00356751653287179,0.00666109833258628
958,-74.5202789825986,-74.5433936862798,-74.5679244716286,-74.5433725955236,-74.5617948358289,-74.5822926368865,-74.5678884683622,-74.582276635057,-74.5988895087236,-0.00811617809850123,-0.00374312605084975,0.000897833348049019,-0.00374711619360733,-0.000261827476157226,0.00361613487931529,0.000891021919492093,0.00361310750626605,0.00675608359798463
960,-74.5107482309464,-74.5341489865394,-74.559016138733,-74.5341275486803,-74.5527842026437,-74.5735780344126,-74.5589794558669,-74.5735617075068,-74.5904312800914,-0.00822571354916503,-0.00379854357220401,0.000906052797282373,-0.00380259938314519,-0.000272962135949286,0.00366100602995197,0.00089911279560368,0.00365791715585063,0.00684945790789808
962,-74.5011216001226,-74.5248034672481,-74.5500012322282,-74.524781682341,-74.5436687291571,-74.5647535625709,-74.5499638713069,-74.5647369107332,-74.5818588560574,-0.008333372917703,-0.00385301967784516,0.000914125056539706,-0.00385714114651249,-0.000283916062457574,0.00370510646880747,0.000907056774172132,0.00370195612111328,0.00694124306732199
964,-74.4914007616994,-74.5153588679318,-74.5408815706028,-74.5153367363837,-74.5344502098454,-74.5558210842239,-74.5408435336997,-74.5558041079348,-74.5731741582547,-0.00843918194931631,-0.0039065672564471,0.000922052176048457,-0.00391075430580765,-0.000294691747976435,0.00374844664130961,0.000914856005415736,0.00374523491080889,0.00703146063943212
966,-74.481587364845,-74.5058169048316,-74.5316589480972,-74.5057944273788,-74.5251304152225,-74.5467824375027,-74.531620237784,-74.5467651375534,-74.5643790829521,-0.00854316607301751,-0.00395919904826313,0.000929836172256068,-0.00396345153902305,-0.000305291665878575,0.00379103686706708,0.000922512599767992,0.00378776390359753,0.00712013194449617
968,-74.471683036588,-74.4961792711747,-74.5223351349717,-74.4961564488612,-74.5157110921103,-74.5376394360659,-74.5222957542875,-74.5376218135333,-74.5554755012938,-0.00864535040317117,-0.00401092764329236,0.000937479028964824,-0.00401524537798429,-0.000315718266165732,0.00383288734062655,0.00093002862954868,0.00382955334789233,0.00720727805193669
970,-74.4616893820785,-74.4864476374448,-74.5129118777763,-74.4864244716001,-74.5061939639097,-74.5283938693611,-74.5128718301967,-74.528375925585,-74.5464652595479,-0.0087457597380883,-0.00406176547866144,0.0009449826997126,-0.00406614820592357,-0.00032597397424228,0.00387400813124339,0.000937406130897334,0.00387061336278348,0.00729291978017212
972,-74.4516079848464,-74.4766236516505,-74.5033908996211,-74.4766001438691,-74.4965807308707,-74.5190475028913,-74.5033501890282,-74.5190292394517,-74.5373501793626,-0.00884441856212915,-0.00411172483606521,0.000952349110054144,-0.00411617225432865,-0.000336061186291597,0.00391440918626037,0.000944647107381859,0.00391095394030772,0.00737707769219605
974,-74.4414404070578,-74.4667089395889,-74.4937739004479,-74.4666850917092,-74.4868730703639,-74.5096020784799,-74.4937325310994,-74.5095834971778,-74.5281320580263,-0.00894135103594269,-0.00416081784784612,0.000959580158025764,-0.0041653296091768,-0.000345982282490356,0.00395410032450059,0.000951753525772125,0.00395058494217249,0.00745977211427144
976,-74.4311881897633,-74.4567051051103,-74.4840625572972,-74.4566809191961,-74.4770726371466,-74.5000593145407,-74.4840205337985,-74.5000404173787,-74.5188126687339,-0.00903658101915685,-0.00420905648766323,0.000966677715290526,-0.00421363220140997,-0.000355739602842694,0.00399309124608313,0.000958727324950491,0.00398951610657135,0.00754102310443963
978,-74.4208528531494,-74.4466137303784,-74.4742585245773,-74.4465892086994,-74.4671810636309,-74.4904209063476,-74.4742158518539,-74.4904016955115,-74.5093937608531,-0.00913013205924076,-0.00425645257714642,0.000973643627999613,-0.00426109181396124,-0.000365335462423643,0.00403139152882599,0.000965570411385489,0.00402775704559505,0.00762085047356938
980,-74.4104358967835,-74.4364363761276,-74.4643634343313,-74.4364115211419,-74.4571999601491,-74.4806885263018,-74.4643201176021,-74.4806690041443,-74.4998770601945,-0.00922202739631374,-0.0043030177843555,0.000980479718849897,-0.00430772007932803,-0.000374772145853687,0.00406901063024301,0.00097228466330599,0.00406531724857546,0.00769927378313376
982,-74.3999387998552,-74.426174581917,-74.4543788965014,-74.426149396255,-74.4471309152154,-74.4708638242004,-74.4543349412539,-74.470843993225,-74.4902642692821,-0.00931228996931318,-0.00434876362700646,0.000987187786105563,-0.00435352848251678,-0.000384051909390458,0.0041059578893424,0.000978871929452274,0.00410220608246021,0.00777631234840716
984,-74.389363021418,-74.4158298663828,-74.444306499193,-74.4158043528311,-74.4369754957866,-74.4609484275022,-74.4442619111587,-74.4609282903491,-74.4805570676235,-0.00940094241802241,-0.00439370147261025,0.000993769604668203,-0.00439852836123876,-0.000393176978506414,0.00414224252610405,0.000985334031684113,0.00413843279380594,0.00785198523620752
986,-74.3787100006245,-74.4054037274871,-74.4341478089336,-74.4053778889737,-74.4267352475195,-74.450943941593,-74.4341025940659,-74.4509235010256,-74.4707571119805,-0.00948800708665609,-0.00443784253906306,0.00100022692879421,-0.00444273090685166,-0.000402149547790914,0.00417787364628707,0.000991672765791369,0.00417400651135312,0.00792631127193377
988,-74.3679811569604,-74.394897642763,-74.4239043709314,-74.3948714823441,-74.4164116950256,-74.4408519500482,-74.4238585353837,-74.4408312089409,-74.460866036638,-0.0095735060284752,-0.00448119789764935,0.00100656149048047,-0.00448614716662311,-0.000410971781827347,0.00421286024017473,0.000997889901255188,0.00420893624645074,0.00799930903894878
990,-74.3571778904741,-74.3843130695583,-74.4135777093304,-74.3842865904047,-74.4060063421226,-74.4306740148939,-74.4135312594366,-74.4306529762198,-74.4508854536714,-0.00965746101174042,-0.00452377847644674,0.00101277499874662,-0.00452878804650871,-0.000419645817252314,0.00424721118438067,0.00100398718194113,0.00424323089427412,0.00807099688387416
