Time_ms,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,V7_mV,V8_mV,V9_mV,u1_mV,u2_mV,u3_mV,u4_mV,u5_mV,u6_mV,u7_mV,u8_mV,u9_mV,FP1_mV,FP2_mV,FP3_mV,FP4_mV,FP5_mV,FP6_mV,FP7_mV,FP8_mV,FP9_mV,FP10_mV,FP11_mV,FP12_mV,FP13_mV,FP14_mV,FP15_mV,FP16_mV,FP17_mV,FP18_mV,FP19_mV,FP20_mV,FP21_mV,FP22_mV,FP23_mV,FP24_mV,FP25_mV,FP26_mV,FP27_mV,FP28_mV,FP29_mV,FP30_mV,FP31_mV,FP32_mV,FP33_mV,FP34_mV,FP35_mV,FP36_mV,FP37_mV,FP38_mV,FP39_mV,FP40_mV,FP41_mV,FP42_mV,FP43_mV,FP44_mV,FP45_mV,FP46_mV,FP47_mV,FP48_mV,FP49_mV,FP50_mV,FP51_mV,FP52_mV,FP53_mV,FP54_mV,FP55_mV,FP56_mV,FP57_mV,FP58_mV,FP59_mV,FP60_mV,FP61_mV,FP62_mV,FP63_mV,FP64_mV
782,-74.7111977594232,-74.6806276344982,-74.6430922268157,-74.6805964563116,-74.6546100083538,-74.6205616204625,-74.6425757999908,-74.6196352523052,-74.5894924998941,0.00297066744580924,0.00222216862998762,0.000334827313176205,0.00183678812744035,0.000940027731140088,-0.000764434694642179,-0.00127123621735215,-0.00267485626115959,-0.00346766328298556,-0.00792661728938552,-0.00717377456505156,-0.00635334749558215,-0.00547746421583665,-0.00455810296841041,-0.00360727537116424,-0.00263729656931101,-0.00166098728124925,-0.00691632621185603,-0.00616209219442228,-0.00534366370207929,-0.00447301248054037,-0.00356211186650837,-0.00262303460847634,-0.00166825723945089,-0.000710820434719437,-0.0057890867696478,-0.00503367055029408,-0.00421828986901731,-0.00335473877474879,-0.00245486748903563,-0.00153075418157658,-0.000594954072573995,0.000339337913831718,-0.00455361473793078,-0.00379685441059336,-0.00298517364414442,-0.00213008413452043,-0.00124324794581967,-0.00033671162486896,0.000576976803292305,0.00148451291804957,-0.00321836851596907,-0.00245987413224552,-0.00165219043227861,-0.00080649476070249,6.57472997350158e-05,0.000952625882655151,0.00184163084261069,0.00271939636782169,-0.00179173285088227,-0.00103094479339816,-0.000227316891143681,0.00060834268220061,0.00146484174318873,0.00233044596248104,0.00319268444136205,0.0040382115342083,-0.000282294334014439,0.000481422611891948,0.00128111206105976,0.00210637569252679,0.00294631791089489,0.00378939029101461,0.00462324017543047,0.00543455753670006,0.00130094543285128,0.00206824686142895,0.00286422504183821,0.00367891415329348,0.00450174482927424,0.00532139971620053,0.00612565811147712,0.00690122832605929
784,-74.7200588116973,-74.6904948578913,-74.6541192355599,-74.6904653450193,-74.6653211834943,-74.6322917651815,-74.6536243824654,-74.6314022816193,-74.6021240839323,0.0028763800075414,0.00216322361095808,0.000337991267258016,0.00178940737682715,0.000932756052618285,-0.000719917590149993,-0.00121980908945536,-0.0025714868087549,-0.00334396607281436,-0.00782726597635455,-0.00708404944466422,-0.00627411214558624,-0.00540942829737135,-0.00450182339432074,-0.0035631551716165,-0.00260557997184482,-0.00164175229191795,-0.00682983647944856,-0.00608525220684225,-0.0052772937240052,-0.00441778089522937,-0.00351853416056918,-0.00259147158455212,-0.00164890870576926,-0.000703717101671938,-0.00571694452478085,-0.00497119856920167,-0.00416625464730736,-0.00331375690981839,-0.00242540427108353,-0.00151312001335373,-0.000589297273334615,0.000333040185633886,-0.0044971956505544,-0.00375012788987601,-0.0029488419716007,-0.00210470322536166,-0.00122922484885135,-0.000334298595116414,0.000567689445229983,0.00146360759412489,-0.00317894067885183,-0.00243016570027461,-0.00163283087819351,-0.000797971391249732,6.3093775273204e-05,0.000938607825476269,0.00181622211463104,0.00268274456014161,-0.0017704571350055,-0.00101942206237519,-0.000226095980144204,0.000598850517027294,0.00144436840674521,0.00229887421717534,0.00315005835407701,0.00398474859590334,-0.000280220887030943,0.000473701849845084,0.00126313538971011,0.00207781384730518,0.00290698112019488,0.00373923744987818,0.00456239001358859,0.00536330176267715,0.00128288334263385,0.00204034142415921,0.00282610706771659,0.00363034148827212,0.00444261075888879,0.00525174331077876,0.00604567667368064,0.0068112921399708
786,-74.7285648115241,-74.699994942155,-74.6647653856772,-74.6999670796116,-74.6756553635999,-74.6436330966299,-74.6642918802058,-74.6427801098784,-74.6143567013527,0.00278318016903706,0.00210493879294782,0.000341103544240219,0.00174254859099348,0.0009255471033897,-0.000675912762940266,-0.00116901060944968,-0.00246931942500838,-0.00322166308153373,-0.00772924233024244,-0.00699552244514749,-0.00619593337881213,-0.00534229749719915,-0.00444628961851301,-0.00351961570583522,-0.0025742755056792,-0.00162275962747094,-0.00674450295162743,-0.00600943814254654,-0.00521180797872482,-0.00436328248290845,-0.00347553128051907,-0.00256031987715264,-0.00162980505877755,-0.000696691682086939,-0.00564576688788376,-0.00490956022546019,-0.00411491139971908,-0.00327331668623578,-0.00239632575630521,-0.00149570913876985,-0.00058370014836369,0.000326846202291473,-0.00444153091487508,-0.00370402404239098,-0.00291299145844385,-0.00207965410778609,-0.00121537835622017,-0.000331903305824609,0.000558544625180718,0.00144300406243806,-0.00314003973865391,-0.00240085172809917,-0.0016137244798244,-0.000789552937245107,6.04884988470256e-05,0.000924793978939864,0.00179117409793884,0.00264660804230676,-0.00174946514090188,-0.00100804977714416,-0.000224884443616544,0.000589495967925442,0.00142418362408026,0.00226774381148835,0.00310802597173467,0.00393202884805107,-0.000278173820887955,0.00046608891214171,0.00124540738727628,0.00204964634186385,0.00286818723695891,0.00368977690321655,0.00450238009857229,0.00529303029549075,0.0012650647129996,0.00201281467547625,0.00278850842411634,0.00358243246219337,0.00438428642084204,0.00518304247163153,0.00596679413826294,0.00672259322752797
788,-74.736720000746,-74.70913219094,-74.6750350387896,-74.709105963754,-74.6856168920864,-74.6545899981752,-74.6745826550179,-74.6537731205918,-74.6261947570891,0.00269106449679454,0.00204731336142716,0.000344165374125796,0.00169621161905081,0.000918402650147235,-0.000632417676973896,-0.00111883680108712,-0.00236834876939892,-0.00310075030179898,-0.00763252044544611,-0.00690816996203314,-0.00611879013146759,-0.00527605349523166,-0.00439148623049199,-0.00347664460045219,-0.00254337392097248,-0.00160400320404032,-0.00666030275048867,-0.00593462945178646,-0.00514718847385392,-0.00430950200160731,-0.00343309089028381,-0.00252957017272961,-0.00161094008219734,-0.000689741086826765,-0.00557553439152245,-0.00484873840618223,-0.00406424558440304,-0.00323340631365828,-0.00236762304890866,-0.00147851566023337,-0.000578159859646038,0.000320755726434838,-0.00438660483089797,-0.0036585295495299,-0.00287761136875022,-0.00205492879429729,-0.00120170335744522,-0.00032952361243565,0.000549541475255737,0.00142269844254315,-0.00310165409360372,-0.00237192302318169,-0.00159486463800091,-0.00078123554197839,5.79324725828544e-05,0.000911182417890052,0.00176648191001775,0.00261097899121598,-0.001728749669117,-0.000996823176816491,-0.000223680124211917,0.000580278458057095,0.00140428398983114,0.00223704845644134,0.00306657810946243,0.00388004024474014,-0.000276150613407187,0.000458583851432674,0.00122792549272368,0.00202186789051393,0.0028299281756769,0.00364099772949118,0.00444319667944353,0.00522372660864909,0.00124748714565681,0.00198566171509893,0.00275142158649077,0.00353517683624697,0.00432675880704037,0.00511528140502776,0.00588899195221561,0.00663511035055114
790,-74.7445285971725,-74.7179108868664,-74.6849325396848,-74.7178862800769,-74.6952100941685,-74.665166839017,-74.6845010519425,-74.6643856832371,-74.6376426458584,0.00260002917922559,0.00199034618659482,0.000347177928925695,0.00165039603257729,0.000911324276822228,-0.000589429728935489,-0.00106928358481961,-0.00226856923024553,-0.00298122330275502,-0.00753707526311979,-0.00682196917841286,-0.00604266206095754,-0.00521067861977864,-0.00433739838957564,-0.00343422996823052,-0.00251286636662188,-0.00158547724652962,-0.00657721376517956,-0.0058608062920813,-0.00508341785745694,-0.00425642477663126,-0.00339120114236396,-0.00249921356289417,-0.00159230787816299,-0.000682862456236619,-0.00550622824429955,-0.00478871661403083,-0.0040142432078648,-0.00319401447669106,-0.00233928764934613,-0.00146153399364189,-0.000572673796972957,0.000314768380483023,-0.00433240227296042,-0.00361363160574273,-0.00284269141188789,-0.00203051966915105,-0.00118819503551357,-0.000327157581915168,0.000540679000504476,0.00140268681274728,-0.00306377260447422,-0.00234337079334994,-0.00157624508548873,-0.000773015607046518,5.54265180477344e-05,0.000897771117509927,0.00174214065160631,0.00257584965097048,-0.00170830386111872,-0.000985737778116683,-0.000222481073235954,0.000571197275419473,0.00138466604055932,0.0022067818845984,0.00302570568525515,0.00382877092476701,-0.000274148952531,0.000451186574821092,0.00121068706876492,0.00199447320457078,0.00279219592410594,0.00359288915889487,0.00438482623659768,0.00515537448670825,0.00123014817152584,0.00195887763756177,0.00271483909478894,0.00348856450903643,0.0042700151223709,0.0050484446073956,0.00581225193054279,0.00654882271609559
792,-74.7519947938132,-74.726335290594,-74.6944622151717,-74.7263122892501,-74.7044392758031,-74.6753679729444,-74.6940513981083,-74.6746221520182,-74.6487047507681,0.00251007004403502,0.00193403583718451,0.000350142324962537,0.00160510113806789,0.000904313393829768,-0.000546946249094715,-0.00102034678421278,-0.00216997493421294,-0.00286307724296021,-0.00744288254008932,-0.00673689803578926,-0.00596752951842515,-0.00514615582172833,-0.00428401180120923,-0.00339236038727627,-0.00248274437254029,-0.00156717627394523,-0.00649521462352479,-0.00578794950133679,-0.0050204793927172,-0.00420403667703556,-0.00334985065662145,-0.00246924152615265,-0.00157390285183122,-0.00067605314759081,-0.00543783030525484,-0.00472947894292395,-0.00396489080201727,-0.00315513031401245,-0.00231131143608116,-0.00144475885282858,-0.000567239564986848,0.000308883656873085,-0.00427890866681,-0.00356931789689477,-0.00280822172255239,-0.00200641947061422,-0.00117484885166539,-0.000324803480216017,0.000531956089040549,0.00138296521789238,-0.00302638457444529,-0.00231518662799166,-0.00155785987031617,-0.000764889778200212,5.29712878919236e-05,0.000884557962623974,0.0017181454138471,0.00254121233772336,-0.00168812118247301,-0.000974789360380279,-0.000221285538016523,0.000562251583004713,0.00136532626257815,0.00217693785593218,0.00298539972378925,0.00377820921321943,-0.000272166723618361,0.000443896854256206,0.00119368941002102,0.00196745699832122,0.00275498254728396,0.00354544057537029,0.00432725548176171,0.00508795802274623,0.00121304525844819,0.0019324575376753,0.00267875355685309,0.00344258551822632,0.00421404278445833,0.00498251686316601,0.00573655625189703,0.00646370996974448
794,-74.7591227581527,-74.7344096399376,-74.7036283729796,-74.7343882290948,-74.7133087226751,-74.6851977371345,-74.7032380016332,-74.6844868646622,-74.6593854419561,0.00242118257540009,0.00187838059452799,0.000353059625321341,0.00156032598825541,0.000897371247332533,-0.000504964502040412,-0.000972022132032661,-0.00207255975690981,-0.00274630688516424,-0.00734991881781609,-0.00665293520455577,-0.00589337352126237,-0.00508246864954228,-0.00423131269430217,-0.0033510248806093,-0.00245299983153815,-0.00154909508396504,-0.00641428466311371,-0.00571604057083635,-0.00495835693302088,-0.00415232409310506,-0.00330902849986945,-0.00243964590954576,-0.00155571969555195,-0.000669310721968262,-0.00537032305775195,-0.00467101005395498,-0.00391617540236741,-0.00311674339846965,-0.00228368664761562,-0.00142818523382852,-0.000561854970006564,0.000303100928501588,-0.00422610996709334,-0.00352557657973453,-0.00277419284215622,-0.00198262127412823,-0.00116166053052624,-0.000322459759446559,0.000523371522148005,0.0013635296765335,-0.00298947973058825,-0.0022873624814232,-0.00153970334066664,-0.000756854931730026,5.05672776600878e-05,0.00087154075707886,0.00169449128494455,0.00250705944348237,-0.00166819540856262,-0.000963973952564659,-0.000220091950262243,0.000553440428932034,0.00134626110012606,0.00214751016339094,0.00294565135920687,0.00372834362151556,-0.000270201999130679,0.000436714335810147,0.0011769297508844,0.00194081399505991,0.00271828019129971,0.00349864151782798,0.00427047135653336,0.00502146161475471,0.00119617581765677,0.00190639651580924,0.00264315765201459,0.00339723004191533,0.00415882942265624,0.00491748324125391,0.00566188745280747,0.00637975218777822
796,-74.7659166314631,-74.7421381490209,-74.7124353007019,-74.7421183137425,-74.7218226992238,-74.6946604509939,-74.712065150565,-74.693984141254,-74.6696890752746,0.0023333619311246,0.00182337846619654,0.000355930841900417,0.00151606939439719,0.00089049892769242,-0.000463481688082041,-0.000924305276982997,-0.00197631733481767,-0.00263090661105189,-0.00725816139202416,-0.00657006005522056,-0.0058201757260158,-0.00501960122403962,-0.00417928779837491,-0.00331021289601716,-0.00242362498215867,-0.00153122873866447,-0.00633440390334744,-0.00564506161858077,-0.00489703489703456,-0.00410127391321725,-0.0032687241653772,-0.00241041891094798,-0.00153775337385507,-0.000662632932060846,-0.00530368958408343,-0.00461329515125015,-0.00386808452545857,-0.00307884371686068,-0.00225640586477524,-0.00141180839981906,-0.000556518007573942,0.000297419458589318,-0.00417399263466042,-0.0034823962605264,-0.00274059569923241,-0.00195911847518495,-0.00114862604540221,-0.000320125045792291,0.00051492398404621,0.00134437618834422,-0.00295304820414182,-0.00225989065467049,-0.00152177012879151,-0.000748908160855447,4.82148368921253e-05,0.000858717232679063,0.00167117335682749,0.00247338344053457,-0.00164852060836608,-0.000953287819081426,-0.000218898914075341,0.000544762756087954,0.00132746696276391,0.00211849263837088,0.00290645183852918,0.00367916284860138,-0.00026825302670987,0.000429638549460031,0.00116040527313279,0.00191453893278015,0.00268208108703138,0.00345248168213136,0.00421446103235465,0.00495586996299266,0.00117953721078588,0.00188068968291814,0.00260804413435419,0.00335248840028732,0.00410436287796082,0.00485332909318808,0.00558822842355013,0.00629692987048027
798,-74.7723805281549,-74.7495250074768,-74.7208872647881,-74.7495067328324,-74.7299854477141,-74.703760415045,-74.7205371118741,-74.7031182831227,-74.679619991013,0.00224660295958986,0.00176902720027972,0.000358756937986993,0.0014723299382246,0.000883697378632021,-0.000422494944530486,-0.000877191789074071,-0.00188124107510132,-0.00251687043669365,-0.00716758828374677,-0.00648825263104546,-0.00574791840303859,-0.00495753821502999,-0.00412792432222565,-0.00326991428669565,-0.0023946123915178,-0.00151357254988459,-0.00625555301866532,-0.00557499536433788,-0.004836498245514,-0.00405087350281455,-0.00322892755352223,-0.00238155306181657,-0.00151999910851818,-0.000656017709865377,-0.00523791354129965,-0.00455631995960894,-0.00382060614841949,-0.00304142165119586,-0.00222946199395689,-0.00139562386639919,-0.000551226850175021,0.000291838410256879,-0.0041225436154452,-0.00343976597568991,-0.0027074215919832,-0.00193590477339052,-0.00113574160436676,-0.000317798127802463,0.00050661207103554,0.00132550074057444,-0.00291708051299062,-0.00223276377962601,-0.00150405513675121,-0.000741046763146248,4.59141798199763e-05,0.000846085057503502,0.00164818673101988,0.00244017688467382,-0.00162909113073661,-0.000942727447415617,-0.000217705195129072,0.000536217411286715,0.00130894023243851,0.00208987915524051,0.00286779252374359,0.00363065578066693,-0.000266318219278641,0.00042266891767957,0.00114411311301937,0.00188862656918853,0.00264637755301681,0.00340695092136944,0.00415921190847735,0.00489116806598105,0.00116312675583407,0.00185533216503836,0.0025734058352824,0.00330835105599085,0.00405063120122991,0.00479004004901375,0.00551556240210003,0.00621522393424598
800,-74.7785185351678,-74.7565743796863,-74.7289885095805,-74.7565576507523,-74.7378011873492,-74.7125019098557,-74.7286581304856,-74.711893571768,-74.6891825126684,0.00216090021672108,0.00171532429903888,0.000361538830695828,0.00142910598370722,0.000876967405760024,-0.000382001347725089,-0.000830677165949958,-0.00178732416712598,-0.00240419202839462,-0.00707817820985236,-0.00640749362022602,-0.00567658441040162,-0.00489626481748621,-0.00407720993252982,-0.00323011929277672,-0.00236595493959564,-0.00149612206625611,-0.00617771331136055,-0.0055058251040184,-0.0047767324577401,-0.00400111068283375,-0.00318962895295702,-0.00235304121086686,-0.00150245236490659,-0.000649463155491703,-0.00517297913674105,-0.00450007070166726,-0.00377372868800672,-0.00300446795991471,-0.00220284825063794,-0.0013796273876418,-0.000545979835708236,0.00028635685554857,-0.00407175031898042,-0.00339767517197506,-0.00267466217013277,-0.00191297415665703,-0.00112300363660864,-0.000315477945019657,0.000498434300573071,0.00130689931457498,-0.00288156754322343,-0.002205974802194,-0.00148655352152187,-0.000733268227678423,4.36653959077681e-05,0.000833641844262578,0.00162552652461508,0.00240743241873754,-0.00160990158930116,-0.000932289534858738,-0.000216509709387104,0.000527803154282381,0.00129067727051508,0.00206166363637879,0.00282966489453474,0.0035828114912676,-0.000264396143953326,0.000415804764615606,0.0011280503683951,0.00186307168696752,0.00261116199872561,0.00336203924725346,0.00410471161107137,0.00482734121694308,0.00114694173380831,0.00183031910808034,0.00253923566659205,0.00326480861545768,0.00399762265250811,0.0047276020145524,0.00544387296890063,0.00613461570381527
